decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,"Information Security: How We Protect Your PrivacyInformation security is Kaspersky's core business. All data and all information provided by    you is confidential by default. Kaspersky will therefore always apply technical and    organizational data security measures for the protection of personal data that are adequate    and appropriate, taking into account the concrete risks resulting from the processing of    personal data as well as up-to-date security standards and procedures. In order to, among",507,<security>,<how-used>
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,"    other reasons, identify and fulfill the appropriate level of protection, Kaspersky    classifies processing systems with personal data and implements cascading sets of protective    measures.Kaspersky also maintains physical, electronic and procedural safeguards to protect the    information against loss, misuse, damage or modification and unauthorized access or    disclosure. Some of the other central features of our information security program are:",459,<security>,<how-used>
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,"The Information Security Department, which designs, implements and provides oversight to        our information security program;A determination of personal data safety hazards in the course of processing in a        Kaspersky processing system;Application of appropriate information security tools;Performance evaluation of applied personal data security measures before commissioning        processing systems;Implementing controls to identify, authenticate and authorize access to various services",500,<security>,<how-used>
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,        or websites;Discovering the facts surrounding unauthorized access to personal data and adopting        corresponding measures;Recovery of personal data that was modified or destructed;Establishing access rules to personal data processed in Kaspersky processing systems and        also recording and accounting for all actions undertaken with personal data in these        systems;Encryption between our clients and servers (and between our various data centers);,470,<security>,<how-used>
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,"We restrict access of our employees and contractors who need to know the information in        order to process it for us and who are subject to strict contractual confidentiality        obligations, to personal information. They may be disciplined or their contract        terminated if they fail to meet these obligations;Monitoring of our systems infrastructure to detect weaknesses and potential intrusions;Monitoring measures taken to ensure the security of personal data;",477,<security>,<how-used>
Information Security: How We Protect Your Privacy,Information Security: How We Protect Your Privacy,100.0,32295,main,Providing Kaspersky personnel with relevant training and continually updating our        security practices in light of new risks and developments in technology.,161,<security>,<how-used>
How to Contact Us,How to Contact Us,100.0,34905,main,"How to Contact UsIf you have any questions or comments about this Privacy Policy, Kaspersky's privacy    practices or if you would like us to update or remove information or preferences you    provided to us, please visithttps://www.kaspersky.com/global-privacy-policy,    or you may contact our Kaspersky EU representative via e-mail or phone: Kaspersky Labs GmbH,    Ingolstadt, Germany,info@kaspersky.de, +49 (0) 841    98 18 90, according to point (a) of Article 13 (1) and Article 27 (1) of GDPR, or you may",512,<contact>,<how-used>
How to Contact Us,How to Contact Us,100.0,34905,main,"    contact our Data Protection Officer in the EU, according to point (b) of Article 13 (1) and    Article 37 (1) of GDPR, as well as for the other countries, viadpo@kaspersky.com.© 2022 AO Kaspersky LabHome ProductsKaspersky StandardKaspersky PlusKaspersky PremiumAll ProductsSmall Business Products(1-100            Employees)Kaspersky Small Office SecurityKaspersky Endpoint Security CloudAll ProductsMedium Business Products(101-999 Employees)Kaspersky Endpoint Security Cloud",480,<contact>,<how-used>
How to Contact Us,How to Contact Us,100.0,34905,main,Kaspersky Endpoint Security for Business                    SelectKaspersky Endpoint Security for Business                    AdvancedAll ProductsEnterprise Solutions(1000+            Employees)Cybersecurity ServicesEndpoint SecurityHybrid Cloud SecurityAll Solutions©2023AO Kaspersky LabPrivacy PolicyOnline Tracking Opt-Out GuideAnti-Corruption PolicyLicense Agreement B2CLicense Agreement B2BContact UsAbout UsPartnersBlogResource CenterPress ReleasesSitemapCareersGlobalAmericasAmérica LatinaBrasil,502,<contact>,<how-used>
How to Contact Us,How to Contact Us,100.0,34905,main,United StatesCanadaAfricaAfrique FrancophoneAlgérieMarocSouth AfricaTunisieMiddle EastMiddle Eastالشرق الأوسطWestern EuropeBelgique & LuxembourgDanmarkDeutschland & SchweizEspañaFranceItalia & SvizzeraNederland & BelgiëNorgeÖsterreichPortugalSverigeSuomiUnited KingdomEastern EuropeČeská republikaMagyarországPolskaRomâniaSrbijaTürkiyeΕλλάδα (Greece)България (Bulgaria)Россия и Белару́сь (Russia & Belarus)Україна (Ukraine)Asia & PacificAustraliaIndiaNew ZealandViệt Namไทย (Thailand)한국 (Korea)中国 (China),504,<contact>,<how-used>
How to Contact Us,How to Contact Us,100.0,34905,main,香港特別行政區 (Hong Kong SAR)台灣 (Taiwan)日本語 (Japan)For all other countriesGlobal WebsiteWe use cookies to make your experience of our websites better. By using and further navigating this website you accept this. Detailed information about the use of cookies on this website is available by clicking onmore information.Accept and Close,329,<contact>,<how-used>
